TRANSACTION_ID,STORE_ID,TRANSACTION_DATE,PRODUCT_ID,QUANTITY,DISCOUNT_PERCENT
111060,103,4/18/2024,P_033,2,10
111061,102,4/29/2024,P_021,5,5
111061,106,4/29/2024,P_010,5,10
111062,108,4/29/2024,P_044,5,10
111063,108,4/17/2024,P_011,5,5
111063,103,4/17/2024,P_031,4,15
111064,104,4/16/2024,P_035,4,10
111064,102,4/16/2024,P_012,3,20
111064,101,4/16/2024,P_018,3,5
111065,104,04-04-2024,P_029,3,20
111065,102,04-04-2024,P_017,3,10
111065,105,04-04-2024,P_016,2,5
111066,102,4/13/2024,P_008,4,0
111066,103,4/13/2024,P_039,1,10
111067,106,4/18/2024,P_029,4,0
111067,105,4/18/2024,P_010,4,20
111067,104,4/18/2024,P_028,2,10
111068,104,04-10-2024,P_040,2,10
111069,101,4/27/2024,P_029,3,15
111070,104,04-10-2024,P_009,3,5
111070,103,04-10-2024,P_001,1,20
111071,104,04-03-2024,P_020,5,10
111072,103,04-07-2024,P_026,1,5
111073,104,4/29/2024,P_027,2,15
111073,101,4/29/2024,P_050,1,5
111073,102,4/29/2024,P_045,4,15
111074,103,4/27/2024,P_041,1,20
111075,106,4/17/2024,P_034,5,0
111076,108,04-05-2024,P_011,3,20
111076,103,04-05-2024,P_012,2,10
111076,103,04-05-2024,P_045,4,5
111077,106,4/21/2024,P_004,2,15
111077,107,4/21/2024,P_050,4,20
111078,108,04-09-2024,P_019,4,0
111079,107,4/26/2024,P_035,5,0
111080,103,4/24/2024,P_040,5,15
111081,108,4/24/2024,P_042,4,10
111081,102,4/24/2024,P_049,5,15
111082,107,04-05-2024,P_041,1,20
111083,106,4/22/2024,P_037,1,5
111084,106,04-07-2024,P_021,5,15
111085,106,4/19/2024,P_047,4,15
111086,107,4/19/2024,P_036,1,20
111087,102,4/26/2024,P_030,5,0
111087,108,4/26/2024,P_027,3,0
111088,107,4/27/2024,P_036,5,20
111089,103,4/16/2024,P_031,2,5
111090,107,04-02-2024,P_009,1,10
111091,101,4/22/2024,P_017,4,15
111091,107,4/22/2024,P_025,3,20
111092,101,4/17/2024,P_025,3,15
111093,102,4/24/2024,P_040,3,0
111093,107,4/24/2024,P_023,2,20
111093,106,4/24/2024,P_017,2,10
111094,105,04-09-2024,P_006,4,15
111095,107,4/17/2024,P_049,4,20
111096,101,04-01-2024,P_003,2,15
111096,108,04-01-2024,P_032,4,5
111096,101,04-01-2024,P_019,3,15
111097,102,4/14/2024,P_033,2,20
111098,103,4/24/2024,P_029,3,0
111099,103,05-08-2024,P_001,5,10
111100,105,05-08-2024,P_048,3,10
111101,103,5/27/2024,P_010,1,15
111102,107,05-12-2024,P_002,3,0
111102,105,05-12-2024,P_008,3,5
111103,103,5/19/2024,P_018,4,15
111103,101,5/19/2024,P_049,4,20
111104,104,5/27/2024,P_017,1,20
111105,105,5/14/2024,P_033,2,0
111105,103,5/14/2024,P_022,5,10
111106,107,5/15/2024,P_004,1,20
111107,107,05-07-2024,P_023,3,20
111107,108,05-07-2024,P_020,5,5
111108,101,05-09-2024,P_008,2,20
111108,102,05-09-2024,P_017,2,5
111108,105,05-09-2024,P_028,1,20
111109,101,5/20/2024,P_049,3,0
111110,103,5/27/2024,P_010,2,0
111111,104,05-02-2024,P_024,2,5
111111,103,05-02-2024,P_039,3,20
111112,103,5/20/2024,P_041,4,15
111112,103,5/20/2024,P_020,3,5
111112,106,5/20/2024,P_034,3,10
111113,108,05-01-2024,P_048,1,10
111113,104,05-01-2024,P_002,5,15
111114,101,5/26/2024,P_010,5,10
111114,106,5/26/2024,P_048,5,10
111114,108,5/26/2024,P_022,4,5
111115,104,5/13/2024,P_001,1,20
111116,101,5/17/2024,P_036,3,0
111117,105,05-09-2024,P_046,2,0
111118,106,5/27/2024,P_050,3,15
111119,101,5/31/2024,P_028,4,20
111119,103,5/31/2024,P_009,3,5
111120,101,5/28/2024,P_043,1,0
111120,102,5/28/2024,P_050,4,20
111120,108,5/28/2024,P_039,1,20
111121,107,5/20/2024,P_033,1,20
111121,103,5/20/2024,P_048,2,10
111122,106,05-03-2024,P_033,3,5
111123,102,5/23/2024,P_018,3,15
111124,108,5/13/2024,P_046,3,5
111124,106,5/13/2024,P_001,3,10
111124,106,5/13/2024,P_042,1,0
111125,101,05-11-2024,P_039,1,15
111126,105,5/22/2024,P_009,2,10
111127,102,5/29/2024,P_043,3,15
111128,104,05-08-2024,P_050,4,10
111128,105,05-08-2024,P_015,4,5
111129,108,5/22/2024,P_011,2,0
111129,105,5/22/2024,P_004,5,10
111130,104,05-04-2024,P_015,1,10
111131,101,5/18/2024,P_001,5,20
111132,104,05-10-2024,P_021,2,10
111133,103,5/20/2024,P_035,4,20
111133,101,5/20/2024,P_004,4,15
111134,107,05-10-2024,P_025,5,20
111135,108,5/20/2024,P_025,5,20
111136,101,05-10-2024,P_042,2,0
111137,101,5/29/2024,P_006,3,20
111138,101,5/22/2024,P_005,2,0
111139,103,5/16/2024,P_030,1,0
111140,107,05-05-2024,P_013,4,20
111141,105,05-08-2024,P_002,5,15
111142,106,5/22/2024,P_033,1,10
111143,106,5/19/2024,P_010,4,10
111143,104,5/19/2024,P_034,1,5
111144,107,5/14/2024,P_047,3,15
111144,108,5/14/2024,P_008,3,20
111145,106,05-01-2024,P_033,3,10
111146,102,5/15/2024,P_001,5,5
111146,102,5/15/2024,P_013,1,5
111147,105,5/15/2024,P_048,1,20
111148,107,5/29/2024,P_024,2,0
111149,102,05-05-2024,P_049,3,5
111150,101,5/21/2024,P_049,1,10
111151,103,5/29/2024,P_015,5,20
111152,104,5/26/2024,P_016,1,15
111153,101,5/24/2024,P_029,1,0
111153,103,5/24/2024,P_044,3,0
111154,103,5/29/2024,P_019,2,0
111155,103,05-03-2024,P_046,1,5
111155,103,05-03-2024,P_048,2,15
111156,104,05-08-2024,P_015,4,15
111157,102,5/13/2024,P_002,5,20
111157,106,5/13/2024,P_015,4,20
111158,103,5/29/2024,P_019,3,10
111159,103,05-04-2024,P_011,2,10
111159,108,05-04-2024,P_027,3,5
111160,101,5/17/2024,P_028,4,5
111160,105,5/17/2024,P_015,1,15
111161,102,5/26/2024,P_037,5,5
111161,104,5/26/2024,P_017,3,20
111162,105,05-12-2024,P_007,4,0
111163,105,05-06-2024,P_017,3,20
111164,102,05-04-2024,P_037,5,5
111164,104,05-04-2024,P_042,5,20
111165,108,5/16/2024,P_040,3,0
111165,108,5/16/2024,P_045,3,5
111166,102,05-12-2024,P_044,3,0
111167,104,5/18/2024,P_026,2,0
111168,101,05-06-2024,P_047,3,10
111169,106,05-01-2024,P_045,4,20
111169,102,05-01-2024,P_046,5,10
111170,102,5/22/2024,P_039,5,15
111171,106,5/23/2024,P_024,4,5
111172,101,05-12-2024,P_028,1,20
111172,107,05-12-2024,P_022,5,20
111173,105,5/15/2024,P_046,2,0
111173,108,5/15/2024,P_046,3,20
111174,106,5/13/2024,P_018,2,10
111175,108,5/29/2024,P_038,3,15
111175,104,5/29/2024,P_043,5,10
111176,103,05-10-2024,P_045,3,10
111176,107,05-10-2024,P_015,5,20
111177,103,5/20/2024,P_021,3,10
111178,108,5/28/2024,P_035,2,0
111179,107,5/23/2024,P_043,2,10
111179,103,5/23/2024,P_016,5,20
111180,101,5/19/2024,P_004,5,20
111181,102,05-11-2024,P_010,5,10
111181,101,05-11-2024,P_020,3,10
111182,104,5/23/2024,P_005,3,20
111182,103,5/23/2024,P_021,4,5
111182,104,5/23/2024,P_049,2,15
111183,103,5/14/2024,P_032,3,20
111183,102,5/14/2024,P_027,2,10
111183,105,5/14/2024,P_044,5,0
111184,101,5/25/2024,P_010,3,0
111184,108,5/25/2024,P_007,4,0
111185,106,05-12-2024,P_022,2,0
111186,102,5/14/2024,P_020,2,0
111186,107,5/14/2024,P_043,4,15
111187,101,05-03-2024,P_026,5,20
111187,102,05-03-2024,P_037,1,5
111187,104,05-03-2024,P_026,3,15
111188,104,5/22/2024,P_008,5,5
111189,104,5/20/2024,P_016,3,20
111190,108,5/24/2024,P_027,5,0
111190,103,5/24/2024,P_020,5,5
111190,101,5/24/2024,P_047,1,20
111191,104,5/20/2024,P_039,5,15
111192,106,05-10-2024,P_029,3,10
111192,102,05-10-2024,P_050,4,5
111193,102,5/20/2024,P_038,2,15
111194,103,5/20/2024,P_037,1,15
111195,103,05-08-2024,P_046,5,15
111196,101,5/28/2024,P_036,5,20
111197,102,5/31/2024,P_038,2,10
111197,104,5/31/2024,P_046,5,5
111198,108,5/14/2024,P_035,4,15
111199,101,5/17/2024,P_031,2,0
111200,108,5/21/2024,P_034,1,20
111200,101,5/21/2024,P_048,2,10
111201,107,5/17/2024,P_042,5,0
111201,108,5/17/2024,P_009,4,5
111201,103,5/17/2024,P_021,2,20
111202,104,5/31/2024,P_044,3,15
111202,107,5/31/2024,P_035,2,15
111203,108,5/30/2024,P_013,5,0
111204,103,05-06-2024,P_013,1,15
111204,102,05-06-2024,P_014,4,15
111205,105,5/25/2024,P_032,3,15
111206,104,05-03-2024,P_003,5,5
111207,106,5/29/2024,P_008,1,10
111207,102,5/29/2024,P_003,3,15
111207,101,5/29/2024,P_031,5,20
111208,107,5/25/2024,P_041,5,5
111209,106,5/31/2024,P_004,5,20
111210,101,5/18/2024,P_020,4,20
111210,101,5/18/2024,P_036,1,0
111211,108,5/17/2024,P_008,2,10
111212,108,5/14/2024,P_008,3,5
111213,107,5/13/2024,P_037,1,15
111213,101,5/13/2024,P_016,2,5
111214,107,5/30/2024,P_013,2,20
111215,105,5/18/2024,P_043,5,20
111215,108,5/18/2024,P_017,3,15
111216,102,5/20/2024,P_044,5,15
111216,106,5/20/2024,P_033,1,15
111217,101,5/15/2024,P_044,3,10
111217,102,5/15/2024,P_016,1,15
111217,101,5/15/2024,P_045,1,0
111218,106,5/27/2024,P_012,1,10
111219,103,5/30/2024,P_011,3,0
111219,101,5/30/2024,P_032,2,20
111220,107,05-08-2024,P_006,2,20
111220,105,05-08-2024,P_008,1,0
111221,108,05-11-2024,P_049,5,10
111222,103,05-08-2024,P_039,4,10
111223,108,5/19/2024,P_038,4,5
111223,106,5/19/2024,P_037,3,15
111224,101,5/26/2024,P_043,4,5
111224,105,5/26/2024,P_032,1,0
111225,106,5/28/2024,P_019,2,15
111226,108,05-08-2024,P_028,1,5
111227,101,05-08-2024,P_012,2,15
111228,101,5/27/2024,P_047,4,20
111229,103,05-02-2024,P_024,2,0
111230,102,05-08-2024,P_019,3,20
111230,103,05-08-2024,P_027,1,10
111231,104,5/21/2024,P_026,2,5
111232,104,5/23/2024,P_023,1,0
111232,102,5/23/2024,P_030,3,5
111233,101,5/20/2024,P_022,5,20
111233,101,5/20/2024,P_038,5,5
111234,107,5/20/2024,P_046,1,20
111235,105,5/26/2024,P_006,1,10
111236,107,5/15/2024,P_004,3,5
111237,106,05-03-2024,P_040,3,5
111238,101,5/20/2024,P_008,3,20
111239,105,5/26/2024,P_037,3,20
111239,106,5/26/2024,P_029,5,0
111240,101,05-02-2024,P_040,4,10
111240,106,05-02-2024,P_011,4,15
111241,105,5/26/2024,P_008,5,20
111242,106,5/26/2024,P_009,2,20
111242,108,5/26/2024,P_047,2,15
111243,107,05-01-2024,P_022,5,0
111244,102,5/31/2024,P_042,5,0
111245,105,05-03-2024,P_016,1,0
111246,101,5/13/2024,P_038,1,20
111247,106,5/14/2024,P_047,5,20
111247,103,5/14/2024,P_013,1,20
111248,106,5/28/2024,P_005,2,0
111249,102,05-02-2024,P_047,5,5
111250,103,05-06-2024,P_050,2,15
111251,106,5/14/2024,P_013,4,10
111252,104,5/15/2024,P_035,1,10
111252,103,5/15/2024,P_020,4,10
111253,104,5/16/2024,P_040,5,20
111254,102,05-11-2024,P_001,3,15
111255,108,5/26/2024,P_014,5,15
111256,104,5/16/2024,P_016,4,20
111257,102,5/13/2024,P_031,3,10
111258,105,05-07-2024,P_002,4,10
111259,101,5/29/2024,P_016,3,5
111260,105,5/18/2024,P_029,4,5
111261,107,5/13/2024,P_005,2,20
111261,106,5/13/2024,P_044,4,20
111262,102,05-10-2024,P_015,2,0
111262,105,05-10-2024,P_010,4,10
111262,107,05-10-2024,P_003,2,10
111263,107,05-04-2024,P_004,1,0
111263,103,05-04-2024,P_005,3,0
111264,107,5/16/2024,P_011,5,10
111265,104,05-09-2024,P_012,1,5
111265,101,05-09-2024,P_041,1,5
111266,105,5/15/2024,P_047,4,0
111266,104,5/15/2024,P_034,5,0
111267,101,05-10-2024,P_046,2,0
111267,101,05-10-2024,P_014,3,15
111268,103,05-10-2024,P_011,3,20
111269,107,5/13/2024,P_017,2,15
111269,101,5/13/2024,P_042,2,10
111270,103,5/17/2024,P_018,3,20
111271,106,5/16/2024,P_044,3,5
111271,104,5/16/2024,P_013,4,5
111272,103,5/27/2024,P_015,4,15
111273,101,05-11-2024,P_017,4,20
111274,108,5/26/2024,P_036,4,20
111275,106,05-05-2024,P_023,2,20
111275,104,05-05-2024,P_037,5,10
111276,106,5/15/2024,P_019,5,5
111277,103,05-05-2024,P_029,4,0
111278,102,05-04-2024,P_022,2,20
111279,105,5/30/2024,P_019,2,20
111279,103,5/30/2024,P_029,4,15
111280,101,05-04-2024,P_039,3,10
111280,106,05-04-2024,P_006,4,0
111281,102,05-04-2024,P_018,5,15
111282,105,05-11-2024,P_022,2,15
111282,105,05-11-2024,P_044,2,20
111283,107,05-10-2024,P_007,4,10
111283,102,05-10-2024,P_030,3,0
111283,105,05-10-2024,P_031,3,20
111284,104,5/27/2024,P_010,2,5
111284,104,5/27/2024,P_024,1,20
111285,101,5/24/2024,P_011,5,15
111286,102,5/15/2024,P_012,1,0
111286,103,5/15/2024,P_028,1,15
111287,102,05-07-2024,P_042,4,15
111287,103,05-07-2024,P_026,3,5
111288,103,5/13/2024,P_012,3,5
111288,103,5/13/2024,P_049,2,0
111289,106,5/28/2024,P_030,4,15
111289,101,5/28/2024,P_032,5,5
111290,101,05-08-2024,P_013,1,5
111290,107,05-08-2024,P_037,5,0
111291,103,05-11-2024,P_041,2,5
111291,101,05-11-2024,P_002,4,0
111292,102,05-09-2024,P_032,1,5
111293,104,05-07-2024,P_002,1,10
111293,104,05-07-2024,P_036,3,5
111294,102,5/14/2024,P_029,4,20
111294,104,5/14/2024,P_020,5,20
111295,105,5/14/2024,P_018,2,5
111296,106,5/24/2024,P_036,5,15
111297,108,5/31/2024,P_036,1,0
111297,105,5/31/2024,P_036,4,5
111298,108,5/23/2024,P_045,3,10
111299,108,5/21/2024,P_014,4,0
111299,105,5/21/2024,P_023,5,15
111299,101,5/21/2024,P_041,4,5
111300,104,5/27/2024,P_023,3,10
111301,103,5/31/2024,P_017,4,10
111302,107,5/30/2024,P_032,5,10
111303,101,05-05-2024,P_029,1,5
111303,105,05-05-2024,P_005,4,10
111304,101,5/23/2024,P_020,4,10
111305,108,5/22/2024,P_011,5,5
111305,108,5/22/2024,P_035,4,10
111306,105,5/26/2024,P_047,1,0
111306,102,5/26/2024,P_029,4,20
111307,103,05-01-2024,P_035,5,10
111307,104,05-01-2024,P_012,4,20
111308,104,05-07-2024,P_019,3,20
111309,104,5/13/2024,P_022,4,15
111309,107,5/13/2024,P_045,3,10
111310,102,05-08-2024,P_026,3,5
111311,104,5/13/2024,P_009,4,10
111312,104,5/19/2024,P_015,3,5
111312,102,5/19/2024,P_027,3,5
111313,106,05-06-2024,P_038,1,5
111314,108,05-03-2024,P_008,3,15
111315,107,5/24/2024,P_011,5,15
111315,101,5/24/2024,P_012,2,15
111316,105,5/21/2024,P_046,5,0
111317,106,5/29/2024,P_004,3,0
111317,107,5/29/2024,P_046,2,10
111317,104,5/29/2024,P_041,5,5
111318,101,5/15/2024,P_026,1,20
111319,106,05-04-2024,P_014,3,15
111320,106,5/16/2024,P_030,4,20
111320,105,5/16/2024,P_015,1,10
111320,106,5/16/2024,P_042,3,20
111321,102,5/20/2024,P_038,1,5
111322,102,5/17/2024,P_049,1,5
111322,102,5/17/2024,P_007,5,5
111323,101,5/20/2024,P_001,4,20
111324,101,05-04-2024,P_004,3,5
111324,104,05-04-2024,P_001,2,0
111325,105,05-08-2024,P_024,3,15
111326,103,5/27/2024,P_027,1,5
111327,108,5/29/2024,P_035,3,10
111328,101,05-05-2024,P_039,2,0
111329,106,5/30/2024,P_011,2,15
111329,104,5/30/2024,P_030,4,5
111330,107,5/31/2024,P_001,2,5
111331,106,5/13/2024,P_006,4,10
111331,105,5/13/2024,P_018,5,0
111331,102,5/13/2024,P_033,2,20
111332,103,5/30/2024,P_039,1,20
111332,104,5/30/2024,P_029,1,10
111333,102,5/15/2024,P_039,5,15
111334,107,05-03-2024,P_043,2,15
111335,101,5/26/2024,P_044,3,5
111335,103,5/26/2024,P_004,3,5
111336,105,05-02-2024,P_024,2,15
111337,101,05-10-2024,P_021,3,15
111337,108,05-10-2024,P_028,3,0
111337,101,05-10-2024,P_045,5,20
111338,102,5/27/2024,P_039,2,20
111338,103,5/27/2024,P_047,3,10
111339,107,5/29/2024,P_035,4,20
111339,105,5/29/2024,P_019,3,5
111340,103,05-04-2024,P_021,3,20
111341,105,5/16/2024,P_003,1,15
111342,101,5/21/2024,P_007,2,0
111343,105,5/17/2024,P_044,1,5
111343,103,5/17/2024,P_016,1,0
111343,102,5/17/2024,P_012,1,0
111344,108,5/14/2024,P_014,1,15
111344,101,5/14/2024,P_023,3,20
111345,106,5/18/2024,P_013,3,15
111345,102,5/18/2024,P_028,3,10
111345,108,5/18/2024,P_047,1,15
111346,106,05-04-2024,P_034,3,5
111347,108,5/16/2024,P_048,5,20
111348,106,5/20/2024,P_018,2,5
111349,102,5/13/2024,P_047,4,20
111350,107,5/25/2024,P_011,3,10
111351,106,5/26/2024,P_014,5,15
111352,103,05-01-2024,P_043,3,5
111353,104,5/28/2024,P_033,3,15
111353,103,5/28/2024,P_049,5,5
111354,103,5/31/2024,P_040,5,15
111354,106,5/31/2024,P_022,4,10
111355,108,5/14/2024,P_044,5,5
111356,101,5/25/2024,P_001,3,10
111356,103,5/25/2024,P_023,5,10
111356,102,5/25/2024,P_023,1,20
111357,103,5/23/2024,P_045,4,5
111358,108,5/15/2024,P_042,2,15
111359,101,5/27/2024,P_045,1,20
111359,102,5/27/2024,P_040,5,20
111360,105,5/20/2024,P_028,1,15
111361,102,5/25/2024,P_050,1,10
111362,106,05-06-2024,P_045,3,5
111363,105,5/23/2024,P_035,1,10
111363,102,5/23/2024,P_049,4,20
111363,108,5/23/2024,P_045,3,0
111364,101,5/13/2024,P_043,2,0
111365,103,5/29/2024,P_023,3,0
111366,101,5/19/2024,P_001,2,10
111366,101,5/19/2024,P_034,4,5
111367,105,5/29/2024,P_006,5,5
111368,108,05-09-2024,P_043,2,5
111369,102,5/20/2024,P_024,4,20
111370,104,5/15/2024,P_040,1,20
111370,101,5/15/2024,P_026,4,0
111371,101,05-03-2024,P_005,5,15
111372,102,5/15/2024,P_029,5,15
111372,102,5/15/2024,P_045,2,20
111373,103,05-08-2024,P_048,1,20
111374,105,05-05-2024,P_042,5,15
111375,105,05-12-2024,P_010,4,0
111376,106,05-02-2024,P_023,5,20
111376,106,05-02-2024,P_026,3,20
111377,107,5/25/2024,P_050,4,15
111377,107,5/25/2024,P_017,5,5
111378,107,5/26/2024,P_028,2,10
111378,102,5/26/2024,P_035,2,10
111378,106,5/26/2024,P_020,5,10
111379,103,5/28/2024,P_047,1,15
111380,107,05-12-2024,P_035,1,10
111380,106,05-12-2024,P_036,3,0
111381,106,5/15/2024,P_040,3,5
111382,103,5/20/2024,P_042,1,20
111383,102,5/27/2024,P_034,4,0
111383,106,5/27/2024,P_024,2,20
111384,101,5/23/2024,P_046,3,5
111385,102,5/30/2024,P_028,3,10
111386,103,5/14/2024,P_026,5,10
111386,108,5/14/2024,P_020,3,0
111387,107,5/29/2024,P_008,4,10
111387,103,5/29/2024,P_003,5,10
111387,101,5/29/2024,P_027,4,0
111388,105,05-10-2024,P_033,2,15
111388,105,05-10-2024,P_041,3,0
111389,108,05-05-2024,P_032,3,15
111390,104,05-03-2024,P_014,5,20
111390,107,05-03-2024,P_031,1,15
111390,108,05-03-2024,P_023,2,5
111391,107,5/18/2024,P_015,3,5
111392,107,05-08-2024,P_003,5,0
111392,102,05-08-2024,P_024,5,15
111393,102,05-01-2024,P_015,4,0
111394,106,5/18/2024,P_007,5,20
111395,108,5/14/2024,P_027,2,0
111396,108,5/25/2024,P_030,5,15
111397,106,5/21/2024,P_035,5,5
111398,103,5/17/2024,P_017,2,5
111398,104,5/17/2024,P_021,2,0
111399,105,05-05-2024,P_020,3,0
111399,105,05-05-2024,P_040,1,20
111399,102,05-05-2024,P_002,1,10
111400,106,5/22/2024,P_034,5,10
111400,106,5/22/2024,P_033,2,0
111400,107,5/22/2024,P_033,1,15
111401,103,5/18/2024,P_043,3,0
111402,107,05-09-2024,P_036,4,5
111402,107,05-09-2024,P_050,2,0
111403,106,5/18/2024,P_013,1,20
111404,102,5/29/2024,P_017,2,10
111404,106,5/29/2024,P_034,2,15
111405,102,5/24/2024,P_042,2,0
111405,104,5/24/2024,P_046,1,15
111405,102,5/24/2024,P_043,5,20
111406,103,05-09-2024,P_047,4,5
111407,106,5/19/2024,P_020,3,0
111408,108,5/17/2024,P_047,3,0
111408,107,5/17/2024,P_035,5,10
111408,104,5/17/2024,P_029,3,0
111409,107,05-01-2024,P_030,2,5
111410,107,5/14/2024,P_025,3,10
111411,103,05-02-2024,P_050,5,0
111412,106,5/29/2024,P_037,1,10
111412,101,5/29/2024,P_027,5,20
111413,105,5/27/2024,P_040,2,15
111414,108,05-10-2024,P_043,1,0
111414,103,05-10-2024,P_023,4,20
111415,102,5/15/2024,P_046,5,15
111416,107,5/16/2024,P_032,3,5
111416,102,5/16/2024,P_050,5,0
111417,106,05-06-2024,P_032,1,15
111418,105,5/15/2024,P_006,3,5
111418,106,5/15/2024,P_045,1,5
111419,104,5/15/2024,P_027,2,0
111420,107,5/13/2024,P_027,1,20
111421,102,5/23/2024,P_033,5,5
111422,107,05-03-2024,P_029,2,0
111422,101,05-03-2024,P_041,3,5
111423,103,5/18/2024,P_007,1,0
111423,105,5/18/2024,P_014,4,5
111424,106,05-02-2024,P_036,5,15
111425,103,05-10-2024,P_047,2,10
111426,108,5/24/2024,P_041,3,15
111426,101,5/24/2024,P_046,3,5
111427,104,5/31/2024,P_050,5,0
111428,108,5/22/2024,P_026,1,10
111428,102,5/22/2024,P_025,5,10
111429,105,05-09-2024,P_024,1,0
111430,102,5/25/2024,P_032,1,15
111431,104,05-09-2024,P_017,1,20
111432,108,5/30/2024,P_011,5,20
111433,108,5/29/2024,P_010,5,0
111434,104,5/16/2024,P_037,5,5
111435,101,5/14/2024,P_029,4,5
111436,108,5/24/2024,P_047,3,15
111437,103,5/15/2024,P_015,4,20
111438,104,5/26/2024,P_026,1,5
111438,102,5/26/2024,P_046,4,0
111439,103,5/21/2024,P_002,1,5
111440,101,05-12-2024,P_012,1,10
111441,102,5/23/2024,P_035,4,15
111442,106,05-07-2024,P_046,4,20
111442,106,05-07-2024,P_001,1,0
111442,102,05-07-2024,P_016,2,20
111443,108,05-06-2024,P_020,1,10
111444,107,5/14/2024,P_033,2,0
111445,103,5/31/2024,P_004,5,5
111446,104,5/14/2024,P_030,1,15
111446,102,5/14/2024,P_044,1,20
111446,106,5/14/2024,P_024,2,15
111447,108,5/28/2024,P_036,2,5
111448,105,5/15/2024,P_023,1,15
111448,102,5/15/2024,P_020,4,10
111448,106,5/15/2024,P_003,4,5
111449,108,5/14/2024,P_019,2,15
111449,105,5/14/2024,P_046,5,15
111450,104,05-12-2024,P_030,5,10
111451,103,5/16/2024,P_006,4,10
111452,108,05-05-2024,P_007,3,20
111452,103,05-05-2024,P_015,3,5
111453,105,5/21/2024,P_009,3,20
111453,106,5/21/2024,P_017,2,20
111454,103,5/25/2024,P_038,2,20
111454,103,5/25/2024,P_014,2,15
111455,106,5/23/2024,P_034,1,5
111456,103,5/17/2024,P_031,3,0
111456,104,5/17/2024,P_039,4,5
111457,105,05-10-2024,P_022,1,15
111458,102,5/19/2024,P_012,1,5
111459,105,05-08-2024,P_011,1,15
111460,102,05-08-2024,P_011,4,20
111461,104,5/21/2024,P_048,4,20
111461,102,5/21/2024,P_012,5,5
111462,104,5/21/2024,P_050,4,0
111463,106,05-06-2024,P_044,4,5
111464,106,5/26/2024,P_017,3,5
111464,106,5/26/2024,P_024,3,5
111464,108,5/26/2024,P_008,5,20
111465,108,05-07-2024,P_033,3,5
111466,104,5/25/2024,P_032,4,5
111467,101,5/14/2024,P_042,2,5
111468,102,5/23/2024,P_040,5,0
111469,107,5/18/2024,P_033,5,5
111469,104,5/18/2024,P_035,3,5
111470,106,5/18/2024,P_024,5,15
111471,104,5/23/2024,P_049,3,5
111472,101,05-04-2024,P_047,5,0
111472,104,05-04-2024,P_042,3,5
111472,105,05-04-2024,P_030,3,5
111473,108,5/22/2024,P_001,4,5
111473,105,5/22/2024,P_008,2,0
111474,106,5/26/2024,P_013,3,20
111475,103,05-08-2024,P_012,2,10
111476,105,5/18/2024,P_037,4,5
111476,107,5/18/2024,P_037,2,5
111477,107,5/16/2024,P_040,4,0
111478,105,05-05-2024,P_005,3,5
111479,105,05-09-2024,P_046,2,5
111479,108,05-09-2024,P_007,4,10
111480,104,5/16/2024,P_021,1,15
111481,105,5/26/2024,P_037,5,20
111482,101,5/13/2024,P_027,5,10
111483,107,5/29/2024,P_004,5,5
111484,102,05-12-2024,P_037,1,15
111485,106,05-05-2024,P_028,3,20
111486,105,05-02-2024,P_039,2,20
111486,108,05-02-2024,P_014,3,5
111486,106,05-02-2024,P_004,5,0
111487,108,05-09-2024,P_037,3,5
111488,106,5/15/2024,P_015,5,20
111489,102,5/19/2024,P_012,4,5
111490,101,05-04-2024,P_023,4,5
111491,101,05-03-2024,P_018,3,10
111491,106,05-03-2024,P_034,1,15
111492,105,5/31/2024,P_050,4,5
111493,105,5/20/2024,P_034,2,0
111493,107,5/20/2024,P_032,2,0
111493,108,5/20/2024,P_027,3,5
111494,101,5/26/2024,P_038,4,0
111494,103,5/26/2024,P_009,4,5
111495,107,05-08-2024,P_031,3,10
111495,102,05-08-2024,P_024,1,15
111495,102,05-08-2024,P_016,1,20
111496,108,05-04-2024,P_030,4,15
111496,103,05-04-2024,P_022,1,5
111497,104,5/23/2024,P_049,4,20
111497,108,5/23/2024,P_004,4,5
111498,104,5/21/2024,P_015,4,20
111498,105,5/21/2024,P_015,1,5
111499,106,5/19/2024,P_045,2,15
111499,104,5/19/2024,P_020,4,10
111500,101,05-07-2024,P_044,5,15
111501,105,05-02-2024,P_010,2,0
111502,102,05-05-2024,P_010,2,10
